RPorSP	ASC	TT1	TT2	TC1	TC2	TT1SP	TT2SP	TC1SP	TC2SP	ITT1	ITT2	ATT1	ATT2	UTILERR1	UTILERR2	U1	U2	av1	av2	Choice
1	0.5	2.163948461	-1.214818883	0.183764529	1.701036663	0	0	0	0	0.660176867	0.339958915	1.511045104	1.024004008	1.472625695	-0.891185559	-2.548613416	0.903172239	1	1	0
1	0.5	0.766357196	-0.297115696	-1.456588626	-0.855585556	0	0	0	0	0.088684458	0.766193583	0.058910371	1.298268687	1.508516514	-0.374018658	-0.360731019	-2.708042402	1	1	1
1	0.5	1.281362263	0.257662881	0.849210899	-1.260537038	0	0	0	0	0.54178566	0.066870268	-0.576218818	0.775103142	1.252405439	0.073665398	1.232325535	-1.23306297	1	1	1
1	0.5	0.253743899	1.021083395	0.851876683	0.298945394	0	0	0	0	0.697688786	0.355283304	0.113156595	-0.6983168	2.386302713	1.514623809	2.613570151	1.213950059	1	1	1
1	0.5	0.051502423	-0.791204625	-0.283123588	0.017886858	0	0	0	0	0.061458969	0.393116846	-0.155005246	0.827718688	0.223341329	2.723177395	-0.021450859	2.877016844	1	1	0
1	0.5	-1.753616716	0.847843987	-1.578514114	1.214766016	0	0	0	0	0.383145001	0.53470367	-0.052539073	1.370635447	1.085928628	4.322977053	1.695919926	2.920439972	1	1	0
1	0.5	-0.387049928	0.10497608	-0.905700472	0.1374103	0	0	0	0	0.620840803	0.042250459	-1.41363166	-0.82931841	3.726703637	2.187997144	5.189758642	2.256156957	1	1	1
1	0.5	1.040455901	-0.502807695	-2.989043663	-0.742290797	0	0	0	0	0.559430864	0.6876862	0.262363645	0.32952213	-0.131970286	0.588748012	-3.707757575	0.081621966	1	1	0
1	0.5	1.757498517	-0.180562463	0.584696092	1.226689705	0	0	0	0	0.536821631	0.410270534	-0.884623162	-0.158017431	6.531252663	1.743570122	6.162045914	2.973809655	1	1	1
1	0.5	-1.191771144	-0.492170978	-1.773914939	0.004176454	0	0	0	0	0.301750351	0.126750955	-0.849642526	0.737531442	0.392250251	2.76460961	0.766345051	3.0729473	1	1	0
1	0.5	-0.770489858	-0.35862705	-0.19740759	-0.015922782	0	0	0	0	0.369685081	0.783010915	-0.727459375	-1.586544976	0.936728985	3.546956493	2.097024905	6.378205522	1	1	0
1	0.5	0.960151604	-0.610800686	0.154225413	-0.390269994	0	0	0	0	0.02556928	0.016476242	-0.472542866	1.146810938	1.604285225	1.498750179	0.783967842	1.7790581	1	1	0
1	0.5	-0.096158434	0.768104438	-0.372656458	-0.106115719	0	0	0	0	0.414510109	0.661865046	0.136204264	0.178653646	0.049130779	2.160159054	-0.247119219	1.07597862	1	1	0
1	0.5	0.020647315	0.703213134	-0.05596249	-2.000175679	0	0	0	0	0.675508872	0.89829158	-0.636846989	-0.505302583	0.419714907	1.899433861	1.217487307	0.603907078	1	1	1
1	0.5	0.88911729	0.696383563	-0.989586973	-0.897825083	0	0	0	0	0.447247285	0.472913549	1.698027389	-1.18987425	0.644985351	1.099418937	-2.50519845	0.855081871	1	1	0
1	0.5	-0.77740596	-0.449529343	-0.446823436	-0.354294858	0	0	0	0	0.077214799	0.895898945	0.236973906	-0.176462423	1.912855749	2.581977612	2.318548347	3.081970809	1	1	0
1	0.5	-0.083853998	2.052302326	-0.180487442	0.87358144	0	0	0	0	0.776480482	0.908193057	1.693988334	-0.950032661	1.323815895	2.098015196	-1.358393447	2.426525083	1	1	0
1	0.5	1.378581838	0.73057896	-2.338428676	-0.705206479	0	0	0	0	0.15664834	0.119979746	-0.132410407	0.396440259	2.45070563	0.871584568	-0.640213974	-0.483028856	1	1	0
1	0.5	-0.7317769	-0.668097889	-0.336778899	0.860123955	0	0	0	0	0.953410925	0.55822054	0.683777502	1.606285504	1.879089396	0.161534702	1.05444024	-0.318597564	1	1	1
1	0.5	-0.105637883	-0.203103247	-0.568672687	0.489809111	0	0	0	0	0.232994118	0.071981935	-1.316773981	-0.037442608	2.18206465	5.06172484	2.474799202	5.637575302	1	1	0
1	0.5	0.591957862	0.465538071	-0.270146702	-0.139200859	0	0	0	0	0.471245745	0.302239175	-1.012022602	-1.397922452	-0.336951954	1.793062676	-0.177697152	2.068137819	1	1	0
1	0.5	-0.116495188	0.734868429	0.522109271	-0.368452227	0	0	0	0	0.281488137	0.585130544	-1.222718542	0.51480383	4.29594985	1.381034448	5.492388519	-0.232628042	1	1	1
1	0.5	-1.076276822	0.998284586	-1.441315966	-1.484503914	0	0	0	0	0.599157936	0.66263901	-3.738621397	-0.177537915	0.563922612	0.606472283	5.039261817	-1.269903141	1	1	1
1	0.5	-1.948927801	-0.58396311	0.173663655	0.514823554	0	0	0	0	0.222869377	0.901360464	0.632584342	-0.183351536	-0.330665519	2.245423744	1.466542667	3.546036171	1	1	0
1	0.5	0.001996043	-0.822372989	-0.144806915	1.312732733	0	0	0	0	0.673667245	0.927828479	-2.184350718	0.767695415	2.370238241	1.72415592	5.202688072	2.106499122	1	1	1
1	0.5	-0.602034912	0.74749107	-0.536342646	0.443627873	0	0	0	0	0.8810504	0.270242682	0.29145358	-0.826690974	3.803948951	1.113391737	3.490156293	1.145435944	1	1	1
1	0.5	0.232959411	1.772863937	1.955215854	0.066662755	0	0	0	0	0.060717852	0.155844096	-0.38766155	-0.125369322	1.339082106	1.67778252	2.619610538	-0.006008213	1	1	1
1	0.5	0.704220557	-0.899439844	-0.456185356	-0.271907929	0	0	0	0	0.832323297	0.648120428	-0.063393307	1.044890861	3.487234606	2.174177388	2.546402485	1.51525606	1	1	1
1	0.5	-1.215077606	0.2583493	-0.793274332	0.854367567	0	0	0	0	0.44450359	0.150278532	0.012698961	-0.636260536	1.655497414	2.563471001	2.264329804	3.137129975	1	1	0
1	0.5	-1.56603641	-0.975119842	-1.261647391	-1.13064779	0	0	0	0	0.077711416	0.699671546	0.362799261	-1.065016224	1.858917544	1.500024635	2.422331122	3.117481729	1	1	0
1	0.5	0.239049879	0.44600861	-2.033238042	-1.172822762	0	0	0	0	0.797285099	0.863948486	0.513247121	1.99669956	1.357298468	1.499276886	-1.225088506	-3.276439919	1	1	1
1	0.5	0.510147541	-0.630310849	-1.53734614	-0.476211891	0	0	0	0	0.244370106	0.676783647	0.078448747	0.845235133	2.279449721	1.315059114	0.577951517	0.444128414	1	1	1
1	0.5	-1.750729071	-0.773382484	-0.210339477	0.965374595	0	0	0	0	0.195677481	0.294139334	0.718502042	-0.246304011	0.021862033	2.844781796	1.333647157	4.487090622	1	1	0
1	0.5	0.667208542	1.982936531	0.57673493	1.393357513	0	0	0	0	0.661772378	0.404207509	0.779687725	-0.742563031	0.549401291	0.807332736	-0.717207653	0.469713446	1	1	0
1	0.5	-2.316621507	2.27637026	-0.440931774	0.068649404	0	0	0	0	0.929508603	0.408400483	-2.773811957	-0.624695531	2.621372211	0.926455455	9.76385904	-0.788175838	1	1	1
1	0.5	-0.785925462	0.822988434	-0.696980828	-1.197773704	0	0	0	0	0.504668827	0.594235323	0.218384605	1.149094073	1.741008387	-0.138599992	1.783774423	-3.225583279	1	1	1
1	0.5	-0.798565747	-2.295546781	0.032724593	0.523638137	0	0	0	0	0.107426511	0.206654957	0.831587922	0.595577128	2.870536191	1.292799361	3.514976205	3.734916813	1	1	0
1	0.5	1.950742915	0.877088175	0.911730588	0.398421666	0	0	0	0	0.150002975	0.268105694	-0.253640607	-1.964445157	0.165613694	1.534614528	-1.025237589	2.009700467	1	1	0
1	0.5	2.161423509	0.459439123	0.068901474	-0.672057086	0	0	0	0	0.264006595	0.702320913	-0.631357964	0.580271522	1.498122385	3.346196266	-0.278259685	1.567640679	1	1	0
1	0.5	-0.471545803	0.67932519	-0.721944101	-1.915522767	0	0	0	0	0.632377668	0.797820188	1.098261969	-0.933610614	1.12809923	1.886369117	-0.33084573	1.260108643	1	1	0
1	0.5	-0.264394944	-0.015034265	0.405098583	0.097690919	0	0	0	0	0.995137353	0.692254682	0.449362185	-0.678297462	0.533964146	1.02702374	0.207828835	2.054435383	1	1	0
1	0.5	0.502270912	0.416214053	-0.515985388	-0.991689489	0	0	0	0	0.759700462	0.262535403	1.298378604	-0.480032839	1.063804367	3.292605334	-1.798213236	2.384675394	1	1	0
1	0.5	0.079968596	-0.302606908	0.933358248	0.696658584	0	0	0	0	0.199998427	0.838820138	-0.281681256	-1.887620156	1.580172249	0.90196136	2.312893956	4.893809805	1	1	0
1	0.5	2.189307259	-0.955246939	1.203905367	-1.035447543	0	0	0	0	0.795067408	0.653855815	-1.470743923	0.831804344	2.09295029	-0.135562725	3.145253174	-1.044661658	1	1	1
1	0.5	1.334897464	0.30648751	1.513028704	-1.945683123	0	0	0	0	0.995583269	0.752353584	0.898845672	0.521369762	1.320878766	1.228251444	-0.668998595	-1.322007227	1	1	1
1	0.5	0.348244563	-0.861431765	-0.249263826	0.15242301	0	0	0	0	0.321095826	0.057496752	-0.101523704	1.196196169	0.414048352	1.294693959	-0.055946405	2.132888192	1	1	0
1	0.5	0.447474724	-1.548676302	2.046474217	1.237993454	0	0	0	0	0.836854808	0.979169111	0.839901061	0.172077007	0.882907134	1.094204004	0.56453759	3.234390416	1	1	0
1	0.5	-0.435251172	0.066333196	0.217536154	0.935135798	0	0	0	0	0.57677623	0.129006875	-1.008357567	0.39193393	1.924742073	1.236023784	3.686338713	1.769918094	1	1	1
1	0.5	1.932137796	-0.228884218	-0.684350052	-0.680511884	0	0	0	0	0.272892087	0.14722126	0.08912712	0.822336089	1.829062989	2.554963404	-0.664981518	2.031332998	1	1	0
1	0.5	0.45849766	0.197442741	1.752361728	0.171775115	0	0	0	0	0.325185701	0.578274624	-0.338496703	-0.088704583	5.103788056	0.273267695	6.179710268	0.307247509	1	1	1
1	0.5	-0.881957062	-0.310326415	-1.447889683	-2.174106527	0	0	0	0	0.306508655	0.750784571	1.533793703	0.468710107	5.001121265	2.71692305	3.856918976	0.692868936	1	1	1
1	0.5	-2.617654746	0.291468709	0.382417466	-1.728050694	0	0	0	0	0.850475529	0.041685774	-0.111459558	-0.230782243	3.022388168	1.382058155	6.116443267	-0.186207902	1	1	1
1	0.5	0.227220112	0.174661937	0.124032034	0.813908351	0	0	0	0	0.280487569	0.440454426	0.319971593	1.962339002	1.178867254	0.911046124	0.865175059	-0.381826349	1	1	1
1	0.5	0.932910434	-0.314346437	1.460431568	1.238022305	0	0	0	0	0.278354887	0.052119087	-1.36492973	-0.073574278	0.794748059	0.33907719	1.717031024	1.589609604	1	1	1
1	0.5	-0.930851738	0.084499611	0.350980619	-0.848408202	0	0	0	0	0.573693506	0.549507024	-0.791567223	1.986947644	0.783834066	0.175251845	2.886155219	-2.729237293	1	1	1
1	0.5	1.251829088	-0.888238107	-0.827233717	1.05094724	0	0	0	0	0.580888614	0.511985837	-1.043170319	0.872040125	-0.214726577	2.661423762	-0.87504943	3.444927911	1	1	0
1	0.5	0.791208412	-0.462879981	-0.874558158	-0.136109666	0	0	0	0	0.153804825	0.075078157	-0.217393771	-1.747755242	1.17882588	2.937216084	-0.201428729	3.5604503	1	1	0
1	0.5	1.126315295	1.778157949	1.397382275	-0.952979555	0	0	0	0	0.650087738	0.947488963	1.007712659	0.274598031	2.457783055	0.494832474	1.069301179	-2.518417349	1	1	1
1	0.5	2.293737997	-1.115881705	-0.703001227	0.274416833	0	0	0	0	0.189212189	0.492219393	1.191997158	0.277742981	-0.582546076	3.035156569	-3.854615777	4.083429934	1	1	0
1	0.5	0.197441376	1.410954296	0.587449612	0.107190679	0	0	0	0	0.569755727	0.881052789	-1.103926053	-1.118541441	-0.495844219	2.674652741	1.005237995	3.315079565	1	1	0
1	0.5	0.515286871	-0.035081416	0.165845718	-1.171238163	0	0	0	0	0.606737894	0.194718433	-0.230142611	-0.236255519	1.05115623	4.780259549	0.939526134	4.028918952	1	1	0
1	0.5	0.394019859	0.752461208	0.765025221	0.900012967	0	0	0	0	0.460811308	0.777771801	-0.20357493	0.002750782	1.890067864	0.649312208	2.25743618	0.567581764	1	1	1
1	0.5	0.516837553	-3.514470018	-1.363475848	-0.799667069	0	0	0	0	0.957964642	0.178618941	-1.8091908	-0.098764693	2.059331172	2.094721028	3.986168366	5.044723234	1	1	0
1	0.5	0.099536487	0.657491872	0.611545952	1.150312867	0	0	0	0	0.652917527	0.165213222	0.370701959	2.097195099	2.363617014	2.948268321	2.238664378	2.460542383	1	1	0
1	0.5	0.38032399	-1.164498039	-0.024024353	-1.180063504	0	0	0	0	0.571461824	0.574185538	-0.810869239	0.804410271	2.605384539	1.457081891	3.133803913	0.812770813	1	1	1
1	0.5	-0.177011882	-0.14389119	-0.345789254	0.90176368	0	0	0	0	0.278342729	0.47994763	-0.908450325	0.813739058	0.116410265	1.45951957	0.53980129	1.498629255	1	1	0
1	0.5	0.605968602	-1.622761254	0.225144745	2.131454382	0	0	0	0	0.303466361	0.021873996	0.422085852	1.586244648	3.284471826	2.496756566	2.591184068	5.648713587	1	1	0
1	0.5	1.023655124	0.713457296	0.233177307	0.290999636	0	0	0	0	0.402655172	0.376899393	1.642768163	-0.107803622	2.63937168	1.123942233	0.467661342	0.709996903	1	1	0
1	0.5	-0.872923233	0.036524759	0.521747743	0.818790882	0	0	0	0	0.976645469	0.70474673	-0.932896801	-0.510910821	2.428845027	1.761887043	5.515297933	3.059580907	1	1	1
1	0.5	-1.131277607	0.268685704	-1.101061881	-1.807215633	0	0	0	0	0.330618738	0.073593352	0.108603213	-0.655039676	0.715097439	1.405640924	0.948766121	-0.122043375	1	1	1
1	0.5	-0.267119159	-1.744043564	1.39212115	-1.339645353	0	0	0	0	0.024359145	0.669218898	0.105607952	-0.134726169	2.040134763	3.459605795	3.346199745	4.379237941	1	1	0
1	0.5	1.629657775	-0.741324481	-0.173841029	0.356173316	0	0	0	0	0.279442026	0.275048043	0.572810494	1.326411629	1.059491879	2.93825858	-1.020681317	3.217059201	1	1	0
1	0.5	-1.398626654	-0.024575567	1.535315517	0.791446787	0	0	0	0	0.836592536	0.942341674	-0.136236924	-0.857115816	2.012850082	-0.569558561	4.790912961	1.663994002	1	1	1
1	0.5	0.983881977	-1.646594947	-0.111909417	0.372742118	0	0	0	0	0.603606149	0.517976241	0.252748851	-2.828300846	4.164210348	0.992415708	2.791274787	5.848552522	1	1	0
1	0.5	0.451789183	0.187656894	-0.150518329	1.295308304	0	0	0	0	0.704878556	0.452751385	-0.433089196	1.672562714	0.809322271	1.364523203	0.855194915	0.633837366	1	1	1
1	0.5	-1.543710749	0.495738964	0.862579274	0.353472949	0	0	0	0	0.491215592	0.789489309	1.02777729	1.501576912	1.641855088	0.762703561	2.822779833	-1.838888529	1	1	1
1	0.5	0.442557335	-1.715450088	-0.134988639	1.05340278	0	0	0	0	0.900904719	0.991425758	2.598448411	-0.973959858	0.316902257	2.856337212	-4.908805428	7.293057167	1	1	0
1	0.5	-1.198900651	-1.295137648	-0.497012803	-1.068128697	0	0	0	0	0.352963835	0.622285168	-0.270561107	1.145701928	0.061203495	6.843607668	1.078341116	5.911742159	1	1	0
1	0.5	-0.018836241	-1.725656291	-1.022258158	0.51509357	0	0	0	0	0.781192692	0.234112379	-1.046615357	3.021000613	2.215770787	0.101883827	3.103129946	0.799353015	1	1	1
1	0.5	1.786488046	0.658926367	0.503348618	0.161431016	0	0	0	0	0.63486555	0.579311101	0.45556073	-1.222400074	1.331791737	1.469072769	-0.655624473	2.34751953	1	1	0
1	0.5	1.569895548	0.323071958	-1.907589214	1.970388824	0	0	0	0	0.77699245	0.013531187	0.287931794	-0.943626556	2.620807685	1.485306792	-0.827221434	2.665563226	1	1	0
1	0.5	-1.318954633	-1.459654482	2.397539166	-0.605741093	0	0	0	0	0.671214024	0.208911966	0.066592754	-0.162594372	0.561233816	3.087169855	3.588946843	4.160454337	1	1	0
1	0.5	-0.589761259	-0.385569917	0.442038999	1.139608538	0	0	0	0	0.150734597	0.377005814	-0.015073319	1.860368446	0.89594832	-0.293776318	1.82178297	-0.456239439	1	1	1
1	0.5	-1.175059985	-0.616976941	-0.770916957	-0.370350354	0	0	0	0	0.486354258	0.28745266	0.478082385	-0.3229523	0.772250029	0.621959065	0.904087489	1.146840236	1	1	0
1	0.5	0.14710889	1.354713575	-0.292474369	0.567177576	0	0	0	0	0.579253101	0.00852124	-0.274332175	1.547769047	1.181612456	0.779945277	1.132963315	-0.175762937	1	1	1
1	0.5	-0.472478293	-0.380902656	1.379709491	0.279969222	0	0	0	0	0.553363165	0.140210411	-0.599500993	-0.434455374	0.538039994	0.235910562	2.708783939	0.948620467	1	1	1
1	0.5	-1.197667714	-1.673927594	1.451192986	-0.791794224	0	0	0	0	0.709725322	0.00913861	0.182422569	0.723798389	-0.378461296	0.877032527	1.648661324	1.94388543	1	1	0
1	0.5	0.315891535	0.711785263	2.220858618	-0.097556395	0	0	0	0	0.798967433	0.533993601	0.261883385	-0.453328477	-0.209344578	1.579078224	0.721935258	1.278274677	1	1	0
1	0.5	-0.347123127	0.443747176	0.082565982	-1.542836177	0	0	0	0	0.70186482	0.408704718	0.343514106	0.645647917	1.375308547	1.054452846	1.302155229	-1.074180162	1	1	1
1	0.5	0.31086682	0.338756884	1.841762474	-0.425732524	0	0	0	0	0.520107036	0.070254533	0.039139166	-0.610768944	-0.573512812	0.354197911	0.456229113	-0.218039792	1	1	1
1	0.5	-0.562000183	0.092703507	0.295060566	0.395241595	0	0	0	0	0.035593261	0.425216755	-0.022816223	0.316616413	3.030083673	2.050370505	3.815003489	1.984836987	1	1	1
1	0.5	-0.528345946	1.709762702	-0.352906416	-0.055024893	0	0	0	0	0.6309515	0.651765927	1.058191312	-0.052969365	2.510067512	3.358429214	1.438398854	1.676445096	1	1	0
1	0.5	-0.984483589	-0.724925719	-1.745212442	-1.117792283	0	0	0	0	0.87827246	0.419678731	0.902678802	-0.458767186	2.337810715	0.211434752	0.427789108	0.48308592	1	1	0
1	0.5	0.829561725	0.942614038	-0.485996056	1.030863317	0	0	0	0	0.407802202	0.358204966	-0.864994057	-0.404238391	2.68869449	1.818398762	2.200128686	1.938532611	1	1	1
1	0.5	-0.323703165	-0.536345987	1.044935889	0.868883799	0	0	0	0	0.422253951	0.106640165	1.907862432	1.581536499	0.066791872	0.209794146	-0.437007946	1.060492356	1	1	0
1	0.5	-1.203503902	0.219191011	0.094094361	0.673361265	0	0	0	0	0.960833243	0.945888893	-1.051526736	-0.095645905	0.40151005	0.970486073	3.696268411	1.437256809	1	1	1
1	0.5	1.426516898	0.259666763	0.585962865	1.697140622	0	0	0	0	0.413889365	0.21600875	0.507368488	0.138612608	2.277871904	2.726046915	0.870838312	3.679352546	1	1	0
1	0.5	0.544622126	0.548241203	0.657228663	0.105617005	0	0	0	0	0.636572078	0.203105489	1.603641301	-0.646964304	5.278323462	1.128978099	3.184956283	0.922753653	1	1	1
1	0.5	0.959221347	-0.16139523	0.014035281	0.215208601	0	0	0	0	0.268865598	0.843651751	-0.806811538	0.632789387	0.907381947	1.763466231	0.392534794	1.018560164	1	1	0
1	0.5	-0.439521423	0.191647098	-0.109347162	0.000585704	0	0	0	0	0.364376136	0.426754041	0.963388206	-0.102335846	0.678696454	2.611456135	0.334136162	2.507592786	1	1	0
1	0.5	0.778953639	-1.383260025	-1.262006769	-0.652407355	0	0	0	0	0.631244961	0.750632227	-0.325910732	-0.986705191	2.056438524	0.791248993	0.742438823	3.166508932	1	1	0
1	0.5	-1.235656942	-0.558302636	-1.288801229	-1.265428497	0	0	0	0	0.208577375	0.975580527	-0.85281046	-0.912199688	1.733036103	2.643487566	2.357846058	4.032567334	1	1	0
1	0.5	-1.572423303	-0.929031274	-0.62881553	-2.092424682	0	0	0	0	0.675045376	0.404614311	-1.5553287	0.257085732	0.896215304	1.263420797	4.096861853	0.415092426	1	1	1
1	0.5	0.575882744	-0.614932975	1.09574292	-1.15165741	0	0	0	0	0.813908369	0.07166987	-1.460362784	0.594125406	1.834879349	4.965763283	4.45800678	4.63179142	1	1	0
1	0.5	-0.3513585	1.54508016	-0.510169095	-1.065277685	0	0	0	0	0.700439062	0.244578426	-1.06245496	-0.912634097	0.75677916	1.027981104	2.21388075	-0.869636097	1	1	1
1	0.5	-0.183743247	-0.717625649	-0.970500446	-1.813629185	0	0	0	0	0.479304247	0.357639065	2.341759792	0.754602409	0.98610324	2.914053767	-1.802859675	1.731706926	1	1	0
1	0.5	-0.026961565	0.584722638	-0.757583548	-0.48305182	0	0	0	0	0.931173088	0.035312189	0.151259966	-0.7385481	1.698866048	2.007574912	0.875941533	1.11272291	1	1	0
1	0.5	0.221080821	0.130515603	-0.431157916	0.841946828	0	0	0	0	0.399686287	0.951364721	-0.823740758	-0.489153026	2.011375545	1.145368803	2.125402056	2.577039184	1	1	0
1	0.5	0.459954172	0.79173241	0.392588389	-0.804335245	0	0	0	0	0.600843142	0.408055063	0.611528815	-0.021606932	0.346295111	0.009238545	-0.554083558	-1.368111663	1	1	1
1	0.5	0.529223507	-1.219535342	0.287292345	-0.474869319	0	0	0	0	0.259225104	0.401425344	-0.715907533	-1.166427851	1.837179717	4.058121577	1.894587879	5.857972333	1	1	0
1	0.5	0.548233598	0.183430246	0.176226136	0.037366332	0	0	0	0	0.03690172	0.121466894	-0.915264548	0.76306848	1.936991528	0.241526161	1.588477204	-0.099254451	1	1	1
1	0.5	0.254256781	-0.603449675	1.083794265	0.458760025	0	0	0	0	0.322569355	0.27687602	-1.105232996	0.970790516	1.56395657	1.110673585	2.835574077	1.52061605	1	1	1
1	0.5	1.087792981	-1.192047174	0.534893384	0.511175338	0	0	0	0	0.216148806	0.523449633	0.694004846	-0.622304471	1.842114516	1.523552542	0.855474935	3.750471313	1	1	0
1	0.5	-0.101099508	1.474049486	-1.951849414	-1.918725038	0	0	0	0	0.472149137	0.587459938	-1.478784766	0.727105471	2.077614675	0.915922004	2.111241026	-2.851461931	1	1	1
1	0.5	0.174648115	-0.532468711	-0.47012946	-0.764196602	0	0	0	0	0.755963274	0.540445495	-0.121493945	0.982118281	0.403770564	1.542545074	0.060215276	0.440303532	1	1	0
1	0.5	0.591863345	1.021822715	2.165388386	-1.66270266	0	0	0	0	0.695035	0.301242717	-1.76786684	-0.756407827	0.285888822	0.60818087	3.775525423	-1.204944142	1	1	1
1	0.5	-0.850043138	-0.694666303	-0.616778572	-0.462714479	0	0	0	0	0.335195694	0.298532172	0.797059719	1.23998096	0.354213074	1.663929577	0.207330311	1.271211603	1	1	0
1	0.5	0.16443227	0.381895281	1.295380032	-0.0783296	0	0	0	0	0.002597966	0.190643279	1.013758222	0.601502519	0.001166871	2.50098356	0.803002207	1.830996254	1	1	0
1	0.5	0.738366646	-0.598554453	-0.50555726	0.144776938	0	0	0	0	0.482222252	0.944578819	0.550193406	-0.298905505	1.18051457	0.406475675	-0.467651028	1.678292448	1	1	0
